Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
04-Apr-25,24792.15,24942.55,24718.75,24774.3,99793583,10925
07-Apr-25,23767.25,24216.4,23546.5,23908.45,161403783,15405.16
08-Apr-25,24143.75,24403.45,24044,24301.5,135686266,13504.08
09-Apr-25,24297.35,24301.35,23991.35,24132.65,108130401,11269.15
11-Apr-25,24319.2,24698.6,24319.2,24555.55,119084140,12519.79
15-Apr-25,25215.85,25333.05,25035.6,25280.65,131963884,14581.77
16-Apr-25,25401.7,25514.4,25287.6,25492.1,122132029,11437.75
17-Apr-25,25509.65,26116.4,25470.85,26071.6,148289851,15732.24
21-Apr-25,26341.8,26527.7,26224.65,26435.1,147713223,15660.83
22-Apr-25,26519.15,26726.35,26459.25,26624.8,144340346,16420.29
23-Apr-25,26819.1,26819.1,26346.25,26446.2,129052731,13147.53
24-Apr-25,26378.9,26473.95,26266,26305.65,107019522,12904.93
25-Apr-25,26354.7,26430.25,25789.85,26036.1,144687001,14223.84
28-Apr-25,25990,26346.9,25961.65,26291.65,120221911,11850.21
29-Apr-25,26313.5,26447.2,26133.85,26193.85,90355376,10164.94
30-Apr-25,26162.05,26247.75,25943.7,26113.55,145366601,17055.81
02-May-25,26121.65,26354.85,26067.55,26151.75,104375413,11863.84
05-May-25,26172.7,26287.3,26089.2,26164.9,93233426,10261.5
06-May-25,26148.3,26198,25925.1,25969,88407553,9133.1
07-May-25,25855.75,26196.9,25795.85,26165.65,95597438,10179.63
08-May-25,26239.85,26277,25849.15,25980.65,120694142,13792.26
09-May-25,25608.55,25811.25,25453.8,25502.1,112057612,10549.11
12-May-25,25988,26530.3,25956.75,26497.6,100841501,9976.64
13-May-25,26409.1,26543.3,26177.15,26206,103606652,11284.06
14-May-25,26218.95,26326.55,26013.7,26145.55,116087324,9495.57
15-May-25,26169.4,26550.95,25966.15,26482.8,132268367,14991.55
16-May-25,26486.75,26518.35,26425.95,26474.6,97624855,9052.51
19-May-25,26455.1,26610.4,26452.2,26507.8,72815801,7199.81
20-May-25,26504.05,26558.95,26172.35,26193.85,98841534,10769.55
21-May-25,26283.25,26472.2,26176.75,26339.65,84746152,7951.2
22-May-25,26270.3,26297.5,26070.95,26225.95,84681454,8670.22
23-May-25,26241.95,26510.9,26188.75,26485.4,62225037,5878.88
26-May-25,26550.4,26724.75,26476.15,26591.9,54212141,5699.2
27-May-25,26519.9,26669.15,26292.45,26420.8,101105529,10626.96
28-May-25,26432.7,26523.9,26386.7,26451.85,90571450,7887.32
29-May-25,26509.05,26601.3,26288.45,26478.45,100565584,11421.16
30-May-25,26501.1,26552.3,26399.6,26499.25,135308753,15901.8
02-Jun-25,26386.1,26491,26226.5,26448.4,89712263,9283.96
03-Jun-25,26507.05,26566.4,26207.65,26254.95,93604182,11133.67
04-Jun-25,26254.05,26322.75,26191.15,26264.55,74934861,7865.73
05-Jun-25,26329.35,26508.1,26229.8,26387.15,88685423,10456.53
06-Jun-25,26360,26922.2,26285.55,26848.9,160721430,19242.03
09-Jun-25,27079.85,27086.7,26938.4,26992.85,126574976,14315.38
10-Jun-25,27082.8,27083.5,26811.5,26867.05,88424041,10414.88
11-Jun-25,26872.2,26930.4,26761.95,26789.95,73073966,7807.21
12-Jun-25,26796.3,26889.35,26524.45,26579.9,87714527,9582.77
13-Jun-25,26132.1,26406.15,26132.1,26335.6,88531029,9352.65
16-Jun-25,26385.6,26576.9,26306.85,26554.75,82266000,8073.59
17-Jun-25,26577.25,26610.35,26395.35,26451.65,67029578,7193.67
18-Jun-25,26349.8,26507.75,26319.85,26399.95,66969802,7096.65
19-Jun-25,26379.1,26459.85,26244.85,26299.65,89026336,8407.76
20-Jun-25,26294.1,26680.25,26292.95,26648.7,171645742,14447.21
23-Jun-25,26448.75,26622.8,26389.55,26556.5,67516377,6062.05
24-Jun-25,26783.3,26975.25,26678.25,26750.4,110912583,11137.99
25-Jun-25,26809,26868.95,26741.8,26851.2,76350178,7896.8
26-Jun-25,26882.35,27278.9,26848.05,27248.4,175985308,17535.6
27-Jun-25,27245.55,27369.8,27083.55,27344.05,226502207,22472.5
30-Jun-25,27364.35,27369.25,27117.25,27174.45,119369522,10160.85
01-Jul-25,27190.9,27212.75,27069.05,27124.2,94935211,9069.17
02-Jul-25,27157.2,27209.4,26779.2,26861.7,90248551,9224.74
03-Jul-25,26902.95,26954.1,26719.35,26734.9,89668646,9417.08
04-Jul-25,26773.75,26892.55,26681.25,26866.3,63716498,6014.75
07-Jul-25,26837.85,26894.7,26772.05,26833.45,59636466,6021.64
08-Jul-25,26802.6,27041.9,26795.5,27016.85,79805626,8951.4
09-Jul-25,26998.05,27087.45,26931.9,27058.45,86552128,8034.11
10-Jul-25,27130.1,27147.55,26951.05,26984.35,111649675,9991.94
11-Jul-25,26917.5,27004.5,26808.45,26853.1,86571387,7505.25
14-Jul-25,26886.9,26886.9,26703.1,26802.25,77647291,7120.46
15-Jul-25,26782.65,26967.15,26780.7,26928.95,74653317,7807.33
16-Jul-25,26993.5,27022.9,26866.35,26916.4,100077797,9833.29
17-Jul-25,26959.35,26968.5,26790.05,26809.45,97489664,10661.76
18-Jul-25,26694,26785.35,26513.8,26556.15,145375482,14167.28
21-Jul-25,26710.05,27002.75,26637.4,26986.95,98206310,10172.52
22-Jul-25,27109.9,27126.85,26963.25,26990.45,85942711,8141.65
23-Jul-25,27063.1,27227.85,26987.1,27215.85,96631182,9263
24-Jul-25,27271.85,27271.85,27003.6,27046.3,82763955,8311.86
25-Jul-25,26993.9,26993.9,26735.45,26808,122472288,11367.75
28-Jul-25,26684.35,26856.8,26562.1,26615.2,108689352,11217.09
29-Jul-25,26515.15,26740.3,26495.3,26700.7,111806695,10803.04
